,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,No_Die,Reinforcement,Unnamed: 0_x,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,lithography_Chamber,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Range_check,Unnamed: 0_y,Etching_Chamber,Process 3,Temp_Etching,Source_Power,Selectivity,Thin Film 4,Thin Film 3,Thin Film 2,Thin Film 1,Etching_rate,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Target,Error_message,target_binom,Chamber_Route
431,1,Oxidation,wet,1049.7396482,H2O,37.65,0.208,15.0,694.251,NOLSM4321627,True,431,3,Photo,0.6989435716849861,18.246,15.08,20.001,197.049,90.001,494.887,4024.399,4994.358,5.048,94.828,30.01,3,34.3,G,436,513.615,107.107,True,431,3,Etching,71.615,51.485,1.035,464.0,480.8,517.36,574.44,2.7610000000000015,3,Implantation,1.037742e+16,1.179082e+17,3.420636e+17,2.995653e+17,5.999988e+17,31869.207,103.255,906.0,153,152,none,0.0,route_13333
432,2,Oxidation,dry,1042.2256555,O2,40.92,0.205,36.0,696.568,NOLSM433171,True,432,1,Photo,1.274192721243098,12.914,15.071,20.001,198.784,89.998,504.231,4054.495,4903.643,4.923,93.475,30.003,1,23.043,G,436,513.678,107.949,False,432,3,Etching,71.885,51.539,1.018,383.0,398.0,434.77,491.72,2.718000000000001,3,Implantation,1.504064e+16,1.087937e+17,4.132934e+17,2.990996e+17,5.999994e+17,32423.296,102.77,923.0,157,140,none,0.0,route_21133
433,2,Oxidation,dry,1206.1563074,O2,30.34,0.203,50.0,712.968,NOLSM434172,False,433,1,Photo,0.9940896425579924,15.707,14.973,19.997,196.88,89.999,500.053,4063.467,5100.873,5.09,92.369,30.003,2,38.023,H,405,509.248,108.548,True,433,2,Etching,71.389,51.222,1.026,180.0,196.63,233.12,290.26,2.7565,2,Implantation,1.059418e+16,1.074316e+17,7.083414e+17,3.020541e+17,5.999988e+17,31593.132,103.087,884.0,156,96,none,0.0,route_21222
434,2,Oxidation,wet,1070.9125176,H2O,34.53,0.202,152.0,705.657,NOLSM435173,False,434,1,Photo,0.6787124566231901,17.864,15.109,19.992,194.942,90.0,500.402,4156.284,4926.205,5.054,93.165,30.011,3,36.419,H,405,519.114,108.49,True,434,1,Etching,72.879,50.689,1.055,335.0,348.55,384.75,442.09,2.6772499999999995,1,Implantation,1.365872e+16,1.050656e+17,5.536974e+17,2.994814e+17,6.000001e+17,31895.11,102.953,909.0,151,54,none,0.0,route_21311
435,2,Oxidation,wet,1037.6639462,H2O,30.03,0.194,128.0,720.82,NOLSM436174,False,435,2,Photo,1.0134275799586316,18.115,14.974,20.0,198.147,90.0,494.976,3989.532,5002.647,5.089,92.757,30.012,1,28.535,G,436,536.646,105.915,True,435,1,Etching,71.999,51.884,1.039,270.0,283.72,320.5,377.59,2.689749999999999,1,Implantation,4021015000000000.0,2.021247e+16,6.145035e+17,3.005476e+17,6.000011e+17,32433.326,100.472,873.0,155,71,none,0.0,route_22111
436,2,Oxidation,wet,1059.9256516,H2O,35.89,0.196,184.0,702.213,NOLSM437175,False,436,2,Photo,0.8306765927622695,14.849,15.024,19.997,200.469,90.002,499.243,3972.826,5036.427,4.989,92.6,30.01,2,37.686,G,436,539.95,106.798,True,436,2,Etching,71.542,51.623,1.029,197.0,212.7,249.18,306.2,2.7299999999999995,2,Implantation,8542646000000000.0,1.371642e+17,2.788096e+17,3.006831e+17,5.999987e+17,31510.648,101.757,910.0,157,50,none,0.0,route_22222
437,2,Oxidation,dry,1079.1773101,O2,38.25,0.194,87.0,726.498,NOLSM438176,False,437,2,Photo,1.0729670592659704,15.781,15.101,19.999,200.261,90.001,501.188,3987.607,5002.296,5.074,92.766,30.013,3,41.601,H,405,527.173,109.228,True,437,3,Etching,70.415,51.003,1.032,392.0,407.22,443.73,500.69,2.71725,3,Implantation,1.194383e+16,9.048031e+16,8.651237e+17,3.006081e+17,6e+17,31825.29,103.956,891.0,151,103,none,0.0,route_22333
438,2,Oxidation,dry,956.31482193,O2,34.68,0.205,135.0,698.961,NOLSM439177,True,438,3,Photo,0.9104172720901212,13.304,15.016,19.998,204.569,90.0,493.336,4078.313,5007.21,4.93,91.432,30.004,2,58.935,G,436,570.914,109.229,False,438,2,Etching,71.625,51.508,1.029,557.0,572.07,608.6,665.57,2.714250000000001,2,Implantation,1.044478e+16,8.811931e+16,1.033958e+18,2.9769e+17,5.999997e+17,31763.653,99.34,883.0,157,141,none,0.0,route_23222
439,2,Oxidation,wet,993.70655818,H2O,33.83,0.224,69.0,712.825,NOLSM440178,False,439,3,Photo,1.1346646951229935,13.838,15.207,19.995,197.789,90.0,499.402,4047.073,5005.945,4.981,94.151,29.996,3,44.672,H,405,523.307,110.261,True,439,1,Etching,69.329,51.433,1.03,266.0,279.6,316.38,373.47,2.686750000000001,1,Implantation,9493373000000000.0,1.280265e+17,5.210499e+17,3.003273e+17,6.000004e+17,31580.222,104.285,898.0,155,78,none,0.0,route_23311
440,3,Oxidation,dry,1183.5383622,O2,33.38,0.219,140.0,710.234,NOLSM441179,False,440,1,Photo,0.7432990307526623,13.856,15.025,20.003,204.869,90.001,500.025,4042.913,5000.754,4.96,91.196,30.0,1,39.912,G,436,513.312,109.45,True,440,1,Etching,71.466,51.876,1.02,471.0,486.25,522.92,580.02,2.7254999999999994,1,Implantation,9549706000000000.0,8.437403e+16,2.212103e+17,2.993146e+17,6.000007e+17,32274.385,103.15,898.0,153,205,[['Random']],1.0,route_31111
441,3,Oxidation,wet,1027.895912,H2O,30.74,0.208,156.0,702.48,NOLSM4421710,False,441,1,Photo,0.8962076274808116,15.422,15.087,19.994,194.462,90.0,501.979,4080.694,4984.814,5.042,90.395,30.004,3,50.011,G,436,543.388,107.633,True,441,3,Etching,71.554,50.636,1.041,354.0,368.95,405.41,462.49,2.71225,3,Implantation,1.035467e+16,7.781828e+16,8.90402e+17,2.991855e+17,5.999989e+17,32210.028,104.871,924.0,157,72,none,0.0,route_31333
442,3,Oxidation,dry,1210.2410456,O2,33.7,0.221,179.0,699.443,NOLSM4431711,True,442,2,Photo,1.0443340911810457,18.142,14.957,19.992,202.881,90.001,499.957,4016.163,5029.467,5.079,91.46,29.99,1,48.865,H,405,530.579,108.551,True,442,3,Etching,70.799,51.133,1.036,424.0,439.0,475.72,533.0,2.725,3,Implantation,1.087262e+16,8.616702e+16,6.159809e+17,2.994125e+17,6e+17,31549.184,104.859,881.0,154,113,none,0.0,route_32133
443,3,Oxidation,wet,1108.3562713,H2O,40.49,0.196,94.0,732.934,NOLSM4441712,False,443,2,Photo,0.9256397545257185,16.95,15.094,19.996,198.198,90.0,504.215,4083.532,4924.46,5.044,91.015,29.987,2,22.793,G,436,441.717,109.461,False,443,2,Etching,70.839,51.372,1.044,319.0,333.31,369.78,427.15,2.7037499999999994,2,Implantation,8848255000000000.0,9.779387e+16,5.932328e+17,2.990843e+17,5.999989e+17,32087.646,103.005,895.0,157,68,none,0.0,route_32222
444,3,Oxidation,wet,1190.9567271,H2O,36.9,0.204,117.0,698.408,NOLSM4451713,True,444,2,Photo,0.7412776286774133,13.632,14.864,20.002,202.677,89.999,498.549,4059.913,5099.399,5.068,93.648,29.994,3,47.065,H,405,507.012,108.97,True,444,1,Etching,72.306,50.665,1.031,360.0,375.83,412.45,469.49,2.7372500000000004,1,Implantation,1.626859e+16,1.381917e+17,7.540908e+17,3.009311e+17,5.999971e+17,31501.258,102.754,910.0,153,123,none,0.0,route_32311
445,3,Oxidation,dry,1188.90217,O2,35.37,0.198,127.0,703.065,NOLSM4461714,False,445,3,Photo,1.2838552795774285,14.671,15.045,20.002,202.968,89.999,499.547,3974.205,5006.987,5.031,93.313,29.999,1,48.164,G,436,502.75,109.052,True,445,1,Etching,71.503,50.367,1.064,337.0,351.34,387.79,445.06,2.7015000000000002,1,Implantation,9292080000000000.0,1.649038e+17,2.946053e+17,3.003599e+17,5.999997e+17,30658.962,103.386,922.0,153,77,none,0.0,route_33111
446,3,Oxidation,wet,1011.7493298,H2O,34.45,0.194,101.0,704.971,NOLSM4471715,False,446,3,Photo,0.9507128326979948,15.119,14.96,20.003,201.552,90.0,505.956,3996.603,4998.346,5.078,92.774,30.003,2,17.523,H,405,513.628,107.348,False,446,2,Etching,72.064,51.406,1.016,506.0,519.84,556.0500000000001,613.23,2.6807500000000006,2,Implantation,1.683575e+16,1.264217e+17,1.097202e+18,3.011442e+17,5.999999e+17,31542.357,100.201,905.0,151,42,none,0.0,route_33222
447,3,Oxidation,wet,1259.8264246,H2O,37.72,0.206,145.0,720.692,NOLSM4481716,False,447,3,Photo,0.9480845826424382,18.168,15.036,20.0,199.473,90.0,495.122,4094.644,4910.619,5.008,90.088,29.987,3,26.198,I,365,476.939,108.243,True,447,3,Etching,71.033,50.453,1.021,435.0,450.09,486.63,544.14,2.7284999999999995,3,Implantation,1.358528e+16,1.455821e+17,4.768246e+17,3.003881e+17,5.999984e+17,31487.108,102.624,885.0,154,89,none,0.0,route_33333
448,1,Oxidation,dry,1132.4174728,O2,34.57,0.198,103.0,716.015,NOLSM4491717,False,448,1,Photo,1.0725055129147507,15.812,14.892,19.995,194.278,90.0,498.447,3966.849,5018.378,5.102,94.13,30.004,1,57.004,G,436,510.869,108.924,False,448,3,Etching,71.134,50.369,1.036,337.0,351.98,388.37,445.66,2.716500000000001,3,Implantation,1.641845e+16,4.649311e+16,2.57657e+17,3.007159e+17,6e+17,31179.148,103.458,904.0,153,78,none,0.0,route_11133
449,1,Oxidation,dry,1130.1808322,O2,33.18,0.18,129.0,716.476,NOLSM4501718,False,449,1,Photo,1.1132497991418655,14.143,15.04,19.994,197.191,90.0,501.545,3961.776,4985.679,5.1,89.636,30.002,3,56.015,H,405,476.612,108.359,False,449,1,Etching,70.685,50.708,1.041,268.0,281.72,318.45000000000005,375.39,2.6847499999999997,1,Implantation,9251435000000000.0,8.399057e+16,1.055035e+18,2.986659e+17,6.000001e+17,32292.179,100.414,904.0,158,69,none,0.0,route_11311
450,1,Oxidation,dry,1081.3557359,O2,35.95,0.217,133.0,714.01,NOLSM4511719,False,450,2,Photo,1.2246876014974617,11.261,15.056,19.99,197.239,90.001,500.965,4053.747,4980.595,4.918,91.353,29.997,1,22.418,I,365,503.756,105.207,False,450,1,Etching,68.15,50.463,1.04,398.0,412.79,449.47,506.63,2.71575,1,Implantation,9529859000000000.0,8.467548e+16,5.909138e+17,3.00747e+17,5.999997e+17,31684.211,101.7,905.0,156,122,none,0.0,route_12111
451,1,Oxidation,dry,1181.7563442,O2,35.61,0.195,146.0,717.093,NOLSM4521720,False,451,2,Photo,0.8691216943879383,17.393,15.062,19.998,202.38,89.999,501.146,4135.827,5099.437,4.922,92.542,30.004,3,29.962,G,436,534.287,109.531,True,451,3,Etching,73.081,51.389,1.022,435.0,450.56,487.21,544.1,2.7275000000000005,3,Implantation,1.198241e+16,1.04479e+17,7.733348e+17,3.016119e+17,5.999979e+17,31473.404,102.852,903.0,155,161,none,0.0,route_12333
452,1,Oxidation,wet,862.01127574,H2O,29.07,0.195,56.0,703.906,NOLSM4531721,False,452,3,Photo,0.9068018256722336,13.311,15.06,19.996,202.275,89.999,503.343,4116.758,4983.651,5.0,92.904,29.999,1,28.301,H,405,547.91,108.014,True,452,3,Etching,71.234,51.688,1.029,337.0,350.19,386.75,443.89,2.6722499999999996,3,Implantation,1.239962e+16,8.14315e+16,5.928744e+17,2.987506e+17,5.999986e+17,32007.126,99.669,899.0,157,68,none,0.0,route_13133
453,1,Oxidation,dry,1067.2816233,O2,40.33,0.196,112.0,699.474,NOLSM4541722,True,453,3,Photo,1.2236619429391955,13.475,15.091,19.995,199.276,90.001,500.854,4041.033,4968.513,4.893,93.915,30.006,2,41.796,I,365,496.304,108.198,True,453,2,Etching,70.287,50.762,1.055,207.0,222.17,258.3,315.53000000000003,2.713250000000001,2,Implantation,1.801011e+16,9.519184e+16,6.150629e+17,2.998543e+17,5.999992e+17,31068.324,101.929,903.0,152,46,none,0.0,route_13222
454,1,Oxidation,dry,1030.2701046,O2,36.79,0.212,181.0,699.373,NOLSM4551723,True,454,3,Photo,1.090698131591993,15.959,14.992,19.993,206.314,90.0,503.315,4084.04,4910.9,5.036,91.425,29.988,3,48.865,G,436,495.075,107.279,True,454,1,Etching,71.399,51.216,1.015,298.0,313.75,350.57,407.94,2.7485,1,Implantation,1.681094e+16,1.076123e+17,5.689641e+17,2.996875e+17,6.000015e+17,31559.957,102.648,894.0,157,89,none,0.0,route_13311
455,2,Oxidation,dry,1114.5866082,O2,33.47,0.199,118.0,690.935,NOLSM4561724,True,455,1,Photo,0.9008316381476608,18.878,15.087,19.997,203.115,90.0,500.658,4053.513,5008.979,5.017,93.546,30.006,1,56.005,I,365,534.682,107.168,False,455,1,Etching,72.158,51.151,1.054,511.0,525.87,562.61,619.49,2.71225,1,Implantation,1.347538e+16,3.974299e+16,4.447601e+17,2.994393e+17,6.000023e+17,32335.265,104.012,902.0,154,121,none,0.0,route_21111
456,2,Oxidation,wet,1096.4115442,H2O,31.53,0.213,154.0,716.105,NOLSM4571725,False,456,1,Photo,1.070069573838869,11.141,14.958,19.998,206.371,90.001,499.7,4063.728,5055.363,5.108,91.442,29.997,3,30.795,H,405,515.659,107.437,True,456,3,Etching,71.972,50.805,1.035,291.0,307.23,343.90000000000003,401.2000000000001,2.7550000000000026,3,Implantation,1.32241e+16,1.478659e+17,5.517309e+17,3.003712e+17,6.000011e+17,32053.209,103.613,899.0,159,123,none,0.0,route_21333
457,2,Oxidation,dry,1089.2616674,O2,30.59,0.204,168.0,700.377,NOLSM4581726,False,457,2,Photo,1.1748576898750405,17.163,14.873,19.999,194.586,89.999,499.974,4054.617,5028.105,4.936,91.057,30.01,1,31.074,I,365,529.606,108.445,True,457,3,Etching,70.657,50.916,1.035,630.0,642.05,678.52,735.5799999999999,2.639499999999998,3,Implantation,1.473498e+16,3.93936e+16,4.870463e+17,3.022718e+17,6e+17,31181.515,102.502,902.0,149,77,none,0.0,route_22133
458,2,Oxidation,dry,1142.0060701,O2,27.16,0.229,152.0,707.673,NOLSM4591727,False,458,2,Photo,0.8012017299441017,16.161,14.988,20.006,199.489,90.0,501.204,4063.703,5055.558,5.104,91.242,30.0,2,37.972,G,436,486.392,108.301,True,458,2,Etching,71.628,51.567,1.033,343.0,358.89,395.61,452.63,2.74075,2,Implantation,6215707000000000.0,1.17976e+17,8.262592e+17,3.020632e+17,5.999988e+17,32463.943,103.367,900.0,153,129,none,0.0,route_22222
460,2,Oxidation,dry,870.79498925,O2,22.18,0.192,199.0,690.969,NOLSM461182,True,460,3,Photo,0.7647609360843775,16.527,15.106,20.002,205.014,90.001,505.014,4100.279,5125.348,5.11,92.334,30.017,1,22.358,G,436,559.309,107.851,False,460,1,Etching,69.097,50.559,1.014,183.0,196.46,232.61,289.72,2.6680000000000006,1,Implantation,1.721621e+16,1646288000000000.0,3.469855e+17,2.987389e+17,5.999996e+17,32196.245,101.397,913.0,152,36,none,0.0,route_23111
461,2,Oxidation,dry,871.00322934,O2,22.18,0.208,215.0,704.849,NOLSM462183,False,461,3,Photo,0.9365929332125336,16.996,15.032,20.004,201.845,90.0,501.845,4036.901,5046.127,5.057,92.03,29.994,2,19.378,G,436,554.537,107.31,False,461,2,Etching,70.485,51.093,1.027,195.0,208.96,245.24,302.28000000000003,2.682000000000001,2,Implantation,8802407000000000.0,1.088972e+16,971347100000000.0,3.01019e+17,6.000008e+17,32199.428,102.733,915.0,154,30,none,0.0,route_23222
462,2,Oxidation,dry,871.49975321,O2,22.18,0.211,218.0,708.054,NOLSM463184,False,462,3,Photo,0.8706430879160327,16.867,14.954,19.996,200.993,90.0,500.993,4019.851,5024.813,5.031,91.466,30.006,3,29.366,G,436,557.108,107.699,True,462,3,Etching,70.805,51.007,1.025,183.0,196.78,233.08,289.97,2.6742500000000007,3,Implantation,1.206511e+16,6474747000000000.0,6.178321e+17,2.981048e+17,5.999982e+17,32197.27,102.517,915.0,154,15,none,0.0,route_23333
463,3,Oxidation,dry,871.6910602,O2,22.19,0.216,223.0,712.583,NOLSM464185,False,463,1,Photo,0.8131463785705738,16.648,15.029,20.002,199.811,90.0,499.811,3996.219,4995.273,5.002,91.033,30.01,1,13.721,G,436,553.497,107.293,False,463,3,Etching,71.258,51.175,1.029,152.0,166.2,202.56,259.73,2.6932500000000004,3,Implantation,5719776000000000.0,4.599521e+16,2.828355e+17,3.00711e+17,6.00001e+17,32198.727,102.939,912.0,154,24,none,0.0,route_31133
468,3,Oxidation,dry,872.35536954,O2,22.21,0.216,223.0,712.25,NOLSM4691810,False,468,3,Photo,0.810975401288911,16.699,15.044,19.998,199.187,90.001,499.187,3983.746,4979.682,4.982,91.195,29.996,1,23.018,G,436,548.646,108.197,False,468,3,Etching,71.225,51.355,1.034,178.0,192.86,229.25,286.51,2.7127499999999998,3,Implantation,1.08015e+16,2.669998e+16,3.355773e+16,3.021105e+17,5.999991e+17,32200.324,103.388,912.0,155,60,none,0.0,route_33133
469,3,Oxidation,dry,872.55656745,O2,22.21,0.216,223.0,712.442,NOLSM4701811,False,469,3,Photo,0.9173319202037642,16.056,15.024,20.004,199.193,89.999,499.193,3983.859,4979.824,4.982,91.182,29.995,2,24.328,G,436,555.085,108.275,False,469,2,Etching,71.244,51.355,1.034,241.0,256.05,292.42,349.70000000000005,2.717500000000001,2,Implantation,1.322964e+16,1.161789e+17,3.919192e+17,3.02326e+17,5.999989e+17,32201.779,103.387,913.0,155,39,none,0.0,route_33222
470,3,Oxidation,dry,872.18361106,O2,22.19,0.216,223.0,712.213,NOLSM4711812,False,470,3,Photo,0.8579847518761003,15.741,15.053,20.002,199.35,90.001,499.35,3986.997,4983.746,5.005,91.333,30.001,3,31.553,G,436,552.418,108.825,True,470,1,Etching,71.221,51.61,1.04,165.0,178.99,215.34,272.39,2.6847499999999997,1,Implantation,1.673862e+16,1.422964e+17,2.544025e+17,2.979678e+17,5.999997e+17,32300.362,104.024,916.0,156,24,none,0.0,route_33311
472,1,Oxidation,dry,872.0302876,O2,22.19,0.217,224.0,713.21,NOLSM4731814,False,472,1,Photo,0.757705259918973,16.674,15.07,20.0,200.224,89.999,500.224,4004.471,5005.589,5.008,91.55,30.002,2,29.197,G,436,551.224,108.837,True,472,2,Etching,71.321,51.618,1.04,192.0,206.38,242.8,299.73,2.6932500000000004,2,Implantation,1.383882e+16,1.012437e+17,6.494525e+17,3.000008e+17,6.000011e+17,32300.914,104.045,917.0,156,87,none,0.0,route_11222
473,1,Oxidation,dry,872.50880531,O2,22.21,0.217,224.0,713.755,NOLSM4741815,False,473,1,Photo,0.9132506538573308,16.548,14.905,19.997,200.135,90.0,500.135,4002.704,5003.38,5.008,91.947,30.009,3,36.652,G,436,556.698,109.502,True,473,3,Etching,71.375,51.608,1.04,167.0,181.14,217.49,274.74,2.6935000000000002,3,Implantation,1.444505e+16,2563176000000000.0,8.628146e+17,3.00305e+17,5.99999e+17,32300.515,104.019,922.0,156,21,none,0.0,route_11333
475,1,Oxidation,dry,872.3695463,O2,22.17,0.217,224.0,713.465,NOLSM4761817,False,475,2,Photo,0.8302577821843109,15.987,15.047,19.998,200.125,90.0,500.125,4002.491,5003.113,5.01,91.643,30.002,3,31.46,G,436,550.755,108.858,True,475,1,Etching,71.346,51.626,1.041,200.0,214.48,250.83,307.89,2.6972499999999995,1,Implantation,9664650000000000.0,4.176911e+16,2.666549e+17,3.00391e+17,5.999993e+17,32299.646,104.065,917.0,156,15,none,0.0,route_12311
478,1,Oxidation,dry,871.32012453,O2,22.12,0.217,224.0,713.224,NOLSM4791820,False,478,3,Photo,0.7735260431802253,17.148,14.973,20.005,201.015,90.0,501.015,4020.293,5025.366,5.026,92.076,29.996,3,35.244,G,436,552.697,109.409,True,478,3,Etching,71.322,51.699,1.042,228.0,241.56,277.96,335.17,2.6792500000000006,3,Implantation,2.040655e+16,1.496619e+16,5687718000000000.0,2.990238e+17,5.999998e+17,32300.421,104.248,920.0,156,81,none,0.0,route_13333
479,2,Oxidation,dry,871.51564063,O2,22.1,0.218,225.0,714.11,NOLSM4801821,False,479,1,Photo,0.8582539872476452,16.694,15.105,20.003,201.475,90.0,501.475,4029.509,5036.887,5.017,92.009,29.99,1,39.437,G,436,546.286,109.337,True,479,3,Etching,71.411,51.862,1.047,182.0,195.72,232.12,289.16,2.6790000000000007,3,Implantation,1.441258e+16,4.105479e+16,6.938858e+16,3.017426e+17,5.999988e+17,32300.241,104.656,919.0,157,63,none,0.0,route_21133
481,2,Oxidation,dry,872.31374778,O2,22.1,0.219,226.0,715.172,NOLSM4821823,False,481,1,Photo,0.8414972905519753,16.157,15.019,19.997,202.083,90.0,502.083,4041.659,5052.074,5.058,91.649,30.001,3,31.482,G,436,544.819,109.031,True,481,1,Etching,71.517,52.139,1.053,160.0,173.06,209.43,266.58,2.6644999999999994,1,Implantation,8132005000000000.0,4.310909e+16,4.734223e+17,2.990744e+17,6.000012e+17,32197.085,105.348,915.0,158,15,none,0.0,route_21311
485,2,Oxidation,dry,871.28766851,O2,22.1,0.217,224.0,713.848,NOLSM4861827,False,485,3,Photo,0.8179285115984889,16.27,15.041,20.0,200.856,90.0,500.856,4017.12,5021.4,5.021,91.992,29.996,1,45.552,G,436,552.984,109.671,True,485,3,Etching,71.385,51.894,1.047,210.0,224.28,260.72,318.04,2.7010000000000005,3,Implantation,2898163000000000.0,2.765101e+16,1.326546e+17,2.995218e+17,6.000012e+17,32200.053,104.734,920.0,157,108,none,0.0,route_23133
486,2,Oxidation,dry,872.16752949,O2,22.1,0.219,226.0,715.199,NOLSM487191,False,486,3,Photo,0.7105847963213047,16.624,15.066,19.999,201.343,90.0,501.343,4026.868,5033.585,5.017,91.995,29.994,2,38.42,G,436,552.143,109.603,True,486,2,Etching,71.52,52.092,1.052,191.0,204.82,241.22,298.12,2.678,2,Implantation,1.432705e+16,1.135529e+17,7.155871e+17,3.000172e+17,6.000002e+17,32198.19,105.23,919.0,158,51,none,0.0,route_23222
487,2,Oxidation,dry,870.85492249,O2,22.1,0.219,226.0,715.385,NOLSM488192,False,487,3,Photo,0.8221379852647054,16.706,14.957,20.004,201.388,90.0,501.388,4027.76,5034.7,5.033,92.461,29.996,3,40.362,G,436,554.379,109.975,True,487,1,Etching,71.539,52.101,1.053,180.0,194.03,230.39,287.5,2.6875,1,Implantation,1.457009e+16,3.050382e+16,652206800000000.0,3.010536e+17,6.000019e+17,32199.503,105.251,924.0,158,27,none,0.0,route_23311
488,3,Oxidation,dry,871.32505019,O2,22.11,0.219,226.0,715.44,NOLSM489193,False,488,1,Photo,0.8255012906203525,15.742,15.039,19.998,201.048,90.0,501.048,4020.959,5026.199,5.028,92.843,30.002,1,49.535,G,436,539.611,110.531,True,488,1,Etching,71.544,52.168,1.054,241.0,254.72,291.09,348.13,2.67825,1,Implantation,1.108847e+16,6.377505e+16,5.783295e+17,3.00178e+17,6.000008e+17,32200.371,105.42,929.0,158,51,none,0.0,route_31111
489,3,Oxidation,dry,871.90263189,O2,22.1,0.22,227.0,716.953,NOLSM490194,False,489,1,Photo,0.7670686678404759,16.097,15.052,19.995,202.063,90.0,502.063,4041.264,5051.58,5.045,92.313,29.994,2,48.873,G,436,543.765,110.704,True,489,2,Etching,71.695,52.326,1.058,210.0,224.48,260.94,317.88,2.697,2,Implantation,9869708000000000.0,3524289000000000.0,5.917128e+17,2.984957e+17,6.000016e+17,32202.607,105.815,929.0,159,117,none,0.0,route_31222
491,3,Oxidation,dry,871.87443868,O2,22.08,0.219,226.0,715.605,NOLSM492196,False,491,2,Photo,0.9129472298671772,16.806,14.863,19.999,200.921,90.0,500.921,4018.416,5023.02,4.998,91.667,30.005,1,40.408,G,436,559.368,109.111,True,491,3,Etching,71.56,51.699,1.042,198.0,211.88,248.29,305.55,2.68875,3,Implantation,1.848932e+16,6.671979e+16,1.108139e+18,2.995294e+17,6.000001e+17,32200.629,104.247,917.0,156,57,none,0.0,route_32133
492,3,Oxidation,dry,871.70721459,O2,22.05,0.217,224.0,713.967,NOLSM493197,False,492,2,Photo,0.8703182960392486,17.095,14.914,20.0,200.286,90.001,500.286,4005.711,5007.138,4.994,91.31,29.998,2,24.251,G,436,551.846,108.36,False,492,2,Etching,71.397,51.598,1.04,186.0,199.88,236.33,293.62,2.6905,2,Implantation,1.175312e+16,1.063734e+17,3208593000000000.0,3.003263e+17,6.000014e+17,32201.877,103.995,911.0,156,93,none,0.0,route_32222
493,3,Oxidation,dry,870.5105735,O2,22.03,0.217,224.0,713.483,NOLSM494198,False,493,2,Photo,0.8375399579479992,16.473,14.978,19.996,199.381,90.001,499.381,3987.622,4984.527,4.985,91.497,30.003,3,30.525,G,436,551.722,108.611,True,493,1,Etching,71.348,51.548,1.039,195.0,208.58,245.0,302.32,2.683,1,Implantation,1.012385e+16,822094500000000.0,6.043926e+16,3.007006e+17,6e+17,32199.828,103.871,913.0,156,75,none,0.0,route_32311
494,3,Oxidation,dry,871.45617462,O2,22.04,0.217,224.0,713.627,NOLSM495199,False,494,3,Photo,0.8485273252534231,17.239,14.966,19.995,199.125,90.0,499.125,3982.507,4978.133,4.99,91.532,30.006,1,36.502,G,436,553.742,108.924,True,494,1,Etching,71.363,51.571,1.039,270.0,283.68,320.07,377.27,2.6817499999999996,1,Implantation,9203167000000000.0,53716020000000.0,1.377198e+17,2.997396e+17,6.000007e+17,32202.069,103.928,914.0,156,45,none,0.0,route_33111
